1.510000000000000000e+02,1.830000000000000000e+02
1.490000000000000000e+02,2.110000000000000000e+02
1.490000000000000000e+02,2.400000000000000000e+02
1.480000000000000000e+02,2.680000000000000000e+02
1.520000000000000000e+02,2.960000000000000000e+02
1.620000000000000000e+02,3.220000000000000000e+02
1.750000000000000000e+02,3.450000000000000000e+02
1.920000000000000000e+02,3.640000000000000000e+02
2.160000000000000000e+02,3.710000000000000000e+02
2.440000000000000000e+02,3.700000000000000000e+02
2.710000000000000000e+02,3.580000000000000000e+02
2.960000000000000000e+02,3.420000000000000000e+02
3.180000000000000000e+02,3.220000000000000000e+02
3.340000000000000000e+02,2.980000000000000000e+02
3.430000000000000000e+02,2.700000000000000000e+02
3.490000000000000000e+02,2.410000000000000000e+02
3.550000000000000000e+02,2.120000000000000000e+02
1.670000000000000000e+02,1.710000000000000000e+02
1.780000000000000000e+02,1.590000000000000000e+02
1.950000000000000000e+02,1.580000000000000000e+02
2.100000000000000000e+02,1.670000000000000000e+02
2.250000000000000000e+02,1.770000000000000000e+02
2.540000000000000000e+02,1.840000000000000000e+02
2.730000000000000000e+02,1.780000000000000000e+02
2.930000000000000000e+02,1.770000000000000000e+02
3.120000000000000000e+02,1.830000000000000000e+02
3.250000000000000000e+02,1.970000000000000000e+02
2.360000000000000000e+02,1.970000000000000000e+02
2.330000000000000000e+02,2.130000000000000000e+02
2.300000000000000000e+02,2.300000000000000000e+02
2.270000000000000000e+02,2.480000000000000000e+02
2.080000000000000000e+02,2.570000000000000000e+02
2.160000000000000000e+02,2.610000000000000000e+02
2.250000000000000000e+02,2.650000000000000000e+02
2.370000000000000000e+02,2.640000000000000000e+02
2.490000000000000000e+02,2.620000000000000000e+02
1.810000000000000000e+02,1.910000000000000000e+02
1.920000000000000000e+02,1.860000000000000000e+02
2.050000000000000000e+02,1.880000000000000000e+02
2.160000000000000000e+02,1.980000000000000000e+02
2.030000000000000000e+02,2.010000000000000000e+02
1.900000000000000000e+02,1.990000000000000000e+02
2.650000000000000000e+02,2.060000000000000000e+02
2.760000000000000000e+02,1.990000000000000000e+02
2.900000000000000000e+02,2.020000000000000000e+02
3.010000000000000000e+02,2.100000000000000000e+02
2.890000000000000000e+02,2.140000000000000000e+02
2.760000000000000000e+02,2.120000000000000000e+02
1.840000000000000000e+02,2.920000000000000000e+02
1.980000000000000000e+02,2.830000000000000000e+02
2.140000000000000000e+02,2.790000000000000000e+02
2.240000000000000000e+02,2.830000000000000000e+02
2.360000000000000000e+02,2.810000000000000000e+02
2.530000000000000000e+02,2.900000000000000000e+02
2.680000000000000000e+02,3.040000000000000000e+02
2.500000000000000000e+02,3.140000000000000000e+02
2.320000000000000000e+02,3.170000000000000000e+02
2.200000000000000000e+02,3.170000000000000000e+02
2.080000000000000000e+02,3.140000000000000000e+02
1.950000000000000000e+02,3.060000000000000000e+02
1.900000000000000000e+02,2.930000000000000000e+02
2.120000000000000000e+02,2.940000000000000000e+02
2.230000000000000000e+02,2.960000000000000000e+02
2.350000000000000000e+02,2.970000000000000000e+02
2.620000000000000000e+02,3.030000000000000000e+02
2.340000000000000000e+02,3.020000000000000000e+02
2.210000000000000000e+02,3.010000000000000000e+02
2.110000000000000000e+02,2.980000000000000000e+02
