1.410000000000000000e+02,2.210000000000000000e+02
1.390000000000000000e+02,2.600000000000000000e+02
1.380000000000000000e+02,2.990000000000000000e+02
1.420000000000000000e+02,3.380000000000000000e+02
1.570000000000000000e+02,3.730000000000000000e+02
1.840000000000000000e+02,3.980000000000000000e+02
2.190000000000000000e+02,4.170000000000000000e+02
2.550000000000000000e+02,4.330000000000000000e+02
2.920000000000000000e+02,4.400000000000000000e+02
3.280000000000000000e+02,4.350000000000000000e+02
3.600000000000000000e+02,4.200000000000000000e+02
3.900000000000000000e+02,3.990000000000000000e+02
4.120000000000000000e+02,3.720000000000000000e+02
4.250000000000000000e+02,3.400000000000000000e+02
4.340000000000000000e+02,3.040000000000000000e+02
4.400000000000000000e+02,2.700000000000000000e+02
4.430000000000000000e+02,2.370000000000000000e+02
1.880000000000000000e+02,1.730000000000000000e+02
2.090000000000000000e+02,1.520000000000000000e+02
2.390000000000000000e+02,1.450000000000000000e+02
2.700000000000000000e+02,1.490000000000000000e+02
3.000000000000000000e+02,1.580000000000000000e+02
3.460000000000000000e+02,1.650000000000000000e+02
3.750000000000000000e+02,1.610000000000000000e+02
4.020000000000000000e+02,1.630000000000000000e+02
4.250000000000000000e+02,1.750000000000000000e+02
4.350000000000000000e+02,1.980000000000000000e+02
3.280000000000000000e+02,1.880000000000000000e+02
3.290000000000000000e+02,2.030000000000000000e+02
3.310000000000000000e+02,2.170000000000000000e+02
3.330000000000000000e+02,2.330000000000000000e+02
2.920000000000000000e+02,2.670000000000000000e+02
3.080000000000000000e+02,2.710000000000000000e+02
3.240000000000000000e+02,2.760000000000000000e+02
3.380000000000000000e+02,2.740000000000000000e+02
3.520000000000000000e+02,2.720000000000000000e+02
2.230000000000000000e+02,1.870000000000000000e+02
2.420000000000000000e+02,1.760000000000000000e+02
2.620000000000000000e+02,1.790000000000000000e+02
2.780000000000000000e+02,1.960000000000000000e+02
2.590000000000000000e+02,1.920000000000000000e+02
2.400000000000000000e+02,1.900000000000000000e+02
3.550000000000000000e+02,2.040000000000000000e+02
3.740000000000000000e+02,1.910000000000000000e+02
3.920000000000000000e+02,1.930000000000000000e+02
4.060000000000000000e+02,2.090000000000000000e+02
3.910000000000000000e+02,2.080000000000000000e+02
3.730000000000000000e+02,2.050000000000000000e+02
2.510000000000000000e+02,3.300000000000000000e+02
2.800000000000000000e+02,3.160000000000000000e+02
3.060000000000000000e+02,3.110000000000000000e+02
3.210000000000000000e+02,3.160000000000000000e+02
3.380000000000000000e+02,3.140000000000000000e+02
3.550000000000000000e+02,3.240000000000000000e+02
3.670000000000000000e+02,3.440000000000000000e+02
3.480000000000000000e+02,3.490000000000000000e+02
3.290000000000000000e+02,3.520000000000000000e+02
3.120000000000000000e+02,3.520000000000000000e+02
2.950000000000000000e+02,3.490000000000000000e+02
2.730000000000000000e+02,3.410000000000000000e+02
2.620000000000000000e+02,3.290000000000000000e+02
3.030000000000000000e+02,3.220000000000000000e+02
3.190000000000000000e+02,3.250000000000000000e+02
3.350000000000000000e+02,3.250000000000000000e+02
3.570000000000000000e+02,3.400000000000000000e+02
3.310000000000000000e+02,3.340000000000000000e+02
3.140000000000000000e+02,3.340000000000000000e+02
2.990000000000000000e+02,3.320000000000000000e+02
