1.500000000000000000e+02,2.420000000000000000e+02
1.550000000000000000e+02,2.710000000000000000e+02
1.620000000000000000e+02,3.000000000000000000e+02
1.680000000000000000e+02,3.290000000000000000e+02
1.780000000000000000e+02,3.570000000000000000e+02
1.970000000000000000e+02,3.810000000000000000e+02
2.200000000000000000e+02,4.010000000000000000e+02
2.460000000000000000e+02,4.190000000000000000e+02
2.740000000000000000e+02,4.220000000000000000e+02
3.000000000000000000e+02,4.150000000000000000e+02
3.200000000000000000e+02,3.940000000000000000e+02
3.360000000000000000e+02,3.700000000000000000e+02
3.480000000000000000e+02,3.430000000000000000e+02
3.530000000000000000e+02,3.140000000000000000e+02
3.550000000000000000e+02,2.850000000000000000e+02
3.580000000000000000e+02,2.560000000000000000e+02
3.590000000000000000e+02,2.270000000000000000e+02
1.690000000000000000e+02,2.360000000000000000e+02
1.820000000000000000e+02,2.220000000000000000e+02
2.020000000000000000e+02,2.170000000000000000e+02
2.230000000000000000e+02,2.170000000000000000e+02
2.440000000000000000e+02,2.210000000000000000e+02
2.780000000000000000e+02,2.200000000000000000e+02
2.950000000000000000e+02,2.130000000000000000e+02
3.130000000000000000e+02,2.090000000000000000e+02
3.320000000000000000e+02,2.090000000000000000e+02
3.460000000000000000e+02,2.200000000000000000e+02
2.620000000000000000e+02,2.430000000000000000e+02
2.640000000000000000e+02,2.620000000000000000e+02
2.660000000000000000e+02,2.820000000000000000e+02
2.680000000000000000e+02,3.020000000000000000e+02
2.500000000000000000e+02,3.180000000000000000e+02
2.590000000000000000e+02,3.190000000000000000e+02
2.690000000000000000e+02,3.200000000000000000e+02
2.770000000000000000e+02,3.170000000000000000e+02
2.850000000000000000e+02,3.140000000000000000e+02
1.950000000000000000e+02,2.490000000000000000e+02
2.060000000000000000e+02,2.410000000000000000e+02
2.210000000000000000e+02,2.400000000000000000e+02
2.340000000000000000e+02,2.490000000000000000e+02
2.210000000000000000e+02,2.520000000000000000e+02
2.060000000000000000e+02,2.530000000000000000e+02
2.870000000000000000e+02,2.450000000000000000e+02
2.980000000000000000e+02,2.340000000000000000e+02
3.120000000000000000e+02,2.320000000000000000e+02
3.240000000000000000e+02,2.380000000000000000e+02
3.150000000000000000e+02,2.450000000000000000e+02
3.010000000000000000e+02,2.460000000000000000e+02
2.330000000000000000e+02,3.540000000000000000e+02
2.470000000000000000e+02,3.460000000000000000e+02
2.610000000000000000e+02,3.390000000000000000e+02
2.690000000000000000e+02,3.410000000000000000e+02
2.770000000000000000e+02,3.380000000000000000e+02
2.910000000000000000e+02,3.420000000000000000e+02
3.050000000000000000e+02,3.480000000000000000e+02
2.930000000000000000e+02,3.580000000000000000e+02
2.810000000000000000e+02,3.640000000000000000e+02
2.720000000000000000e+02,3.660000000000000000e+02
2.620000000000000000e+02,3.660000000000000000e+02
2.480000000000000000e+02,3.620000000000000000e+02
2.390000000000000000e+02,3.530000000000000000e+02
2.610000000000000000e+02,3.500000000000000000e+02
2.700000000000000000e+02,3.500000000000000000e+02
2.780000000000000000e+02,3.480000000000000000e+02
2.980000000000000000e+02,3.490000000000000000e+02
2.790000000000000000e+02,3.500000000000000000e+02
2.710000000000000000e+02,3.520000000000000000e+02
2.620000000000000000e+02,3.510000000000000000e+02
