1.280000000000000000e+02,2.130000000000000000e+02
1.330000000000000000e+02,2.460000000000000000e+02
1.400000000000000000e+02,2.800000000000000000e+02
1.460000000000000000e+02,3.130000000000000000e+02
1.580000000000000000e+02,3.420000000000000000e+02
1.790000000000000000e+02,3.680000000000000000e+02
2.030000000000000000e+02,3.880000000000000000e+02
2.290000000000000000e+02,4.050000000000000000e+02
2.590000000000000000e+02,4.060000000000000000e+02
2.910000000000000000e+02,4.010000000000000000e+02
3.190000000000000000e+02,3.820000000000000000e+02
3.430000000000000000e+02,3.580000000000000000e+02
3.620000000000000000e+02,3.290000000000000000e+02
3.730000000000000000e+02,2.960000000000000000e+02
3.780000000000000000e+02,2.600000000000000000e+02
3.800000000000000000e+02,2.230000000000000000e+02
3.810000000000000000e+02,1.860000000000000000e+02
1.460000000000000000e+02,2.000000000000000000e+02
1.590000000000000000e+02,1.880000000000000000e+02
1.780000000000000000e+02,1.860000000000000000e+02
1.980000000000000000e+02,1.890000000000000000e+02
2.180000000000000000e+02,1.950000000000000000e+02
2.490000000000000000e+02,1.950000000000000000e+02
2.700000000000000000e+02,1.870000000000000000e+02
2.920000000000000000e+02,1.810000000000000000e+02
3.150000000000000000e+02,1.830000000000000000e+02
3.340000000000000000e+02,1.950000000000000000e+02
2.330000000000000000e+02,2.120000000000000000e+02
2.350000000000000000e+02,2.370000000000000000e+02
2.370000000000000000e+02,2.620000000000000000e+02
2.380000000000000000e+02,2.870000000000000000e+02
2.170000000000000000e+02,2.950000000000000000e+02
2.280000000000000000e+02,2.990000000000000000e+02
2.410000000000000000e+02,3.020000000000000000e+02
2.550000000000000000e+02,2.980000000000000000e+02
2.670000000000000000e+02,2.930000000000000000e+02
1.690000000000000000e+02,2.120000000000000000e+02
1.800000000000000000e+02,2.070000000000000000e+02
1.930000000000000000e+02,2.080000000000000000e+02
2.060000000000000000e+02,2.160000000000000000e+02
1.920000000000000000e+02,2.170000000000000000e+02
1.780000000000000000e+02,2.170000000000000000e+02
2.710000000000000000e+02,2.130000000000000000e+02
2.820000000000000000e+02,2.050000000000000000e+02
2.960000000000000000e+02,2.050000000000000000e+02
3.100000000000000000e+02,2.100000000000000000e+02
2.970000000000000000e+02,2.140000000000000000e+02
2.840000000000000000e+02,2.150000000000000000e+02
2.040000000000000000e+02,3.370000000000000000e+02
2.160000000000000000e+02,3.280000000000000000e+02
2.320000000000000000e+02,3.230000000000000000e+02
2.450000000000000000e+02,3.240000000000000000e+02
2.590000000000000000e+02,3.200000000000000000e+02
2.760000000000000000e+02,3.230000000000000000e+02
2.930000000000000000e+02,3.310000000000000000e+02
2.790000000000000000e+02,3.370000000000000000e+02
2.630000000000000000e+02,3.420000000000000000e+02
2.480000000000000000e+02,3.440000000000000000e+02
2.350000000000000000e+02,3.450000000000000000e+02
2.190000000000000000e+02,3.430000000000000000e+02
2.090000000000000000e+02,3.350000000000000000e+02
2.320000000000000000e+02,3.310000000000000000e+02
2.460000000000000000e+02,3.320000000000000000e+02
2.600000000000000000e+02,3.300000000000000000e+02
2.860000000000000000e+02,3.300000000000000000e+02
2.610000000000000000e+02,3.300000000000000000e+02
2.470000000000000000e+02,3.320000000000000000e+02
2.330000000000000000e+02,3.310000000000000000e+02
