1.490000000000000000e+02,2.040000000000000000e+02
1.490000000000000000e+02,2.310000000000000000e+02
1.480000000000000000e+02,2.580000000000000000e+02
1.500000000000000000e+02,2.860000000000000000e+02
1.570000000000000000e+02,3.120000000000000000e+02
1.720000000000000000e+02,3.340000000000000000e+02
1.920000000000000000e+02,3.520000000000000000e+02
2.170000000000000000e+02,3.640000000000000000e+02
2.480000000000000000e+02,3.660000000000000000e+02
2.790000000000000000e+02,3.630000000000000000e+02
3.080000000000000000e+02,3.520000000000000000e+02
3.340000000000000000e+02,3.370000000000000000e+02
3.540000000000000000e+02,3.170000000000000000e+02
3.640000000000000000e+02,2.910000000000000000e+02
3.680000000000000000e+02,2.630000000000000000e+02
3.690000000000000000e+02,2.350000000000000000e+02
3.700000000000000000e+02,2.070000000000000000e+02
1.670000000000000000e+02,1.820000000000000000e+02
1.790000000000000000e+02,1.670000000000000000e+02
1.970000000000000000e+02,1.610000000000000000e+02
2.170000000000000000e+02,1.640000000000000000e+02
2.360000000000000000e+02,1.720000000000000000e+02
2.630000000000000000e+02,1.710000000000000000e+02
2.840000000000000000e+02,1.630000000000000000e+02
3.070000000000000000e+02,1.610000000000000000e+02
3.280000000000000000e+02,1.680000000000000000e+02
3.420000000000000000e+02,1.840000000000000000e+02
2.490000000000000000e+02,1.860000000000000000e+02
2.490000000000000000e+02,2.020000000000000000e+02
2.490000000000000000e+02,2.170000000000000000e+02
2.490000000000000000e+02,2.330000000000000000e+02
2.270000000000000000e+02,2.530000000000000000e+02
2.370000000000000000e+02,2.550000000000000000e+02
2.490000000000000000e+02,2.570000000000000000e+02
2.620000000000000000e+02,2.550000000000000000e+02
2.730000000000000000e+02,2.520000000000000000e+02
1.850000000000000000e+02,1.960000000000000000e+02
1.960000000000000000e+02,1.890000000000000000e+02
2.100000000000000000e+02,1.890000000000000000e+02
2.240000000000000000e+02,1.960000000000000000e+02
2.100000000000000000e+02,1.970000000000000000e+02
1.960000000000000000e+02,1.970000000000000000e+02
2.770000000000000000e+02,1.960000000000000000e+02
2.900000000000000000e+02,1.890000000000000000e+02
3.040000000000000000e+02,1.900000000000000000e+02
3.180000000000000000e+02,1.950000000000000000e+02
3.050000000000000000e+02,1.970000000000000000e+02
2.910000000000000000e+02,1.970000000000000000e+02
2.050000000000000000e+02,2.940000000000000000e+02
2.200000000000000000e+02,2.810000000000000000e+02
2.370000000000000000e+02,2.740000000000000000e+02
2.490000000000000000e+02,2.750000000000000000e+02
2.600000000000000000e+02,2.730000000000000000e+02
2.780000000000000000e+02,2.800000000000000000e+02
2.960000000000000000e+02,2.940000000000000000e+02
2.780000000000000000e+02,2.990000000000000000e+02
2.610000000000000000e+02,3.020000000000000000e+02
2.480000000000000000e+02,3.030000000000000000e+02
2.360000000000000000e+02,3.020000000000000000e+02
2.200000000000000000e+02,2.990000000000000000e+02
2.100000000000000000e+02,2.920000000000000000e+02
2.370000000000000000e+02,2.880000000000000000e+02
2.490000000000000000e+02,2.890000000000000000e+02
2.600000000000000000e+02,2.880000000000000000e+02
2.900000000000000000e+02,2.920000000000000000e+02
2.600000000000000000e+02,2.870000000000000000e+02
2.480000000000000000e+02,2.880000000000000000e+02
2.360000000000000000e+02,2.870000000000000000e+02
